SalesID,SalesPersonID,CustomerID,ProductID
3131,14,90730,415
3132,17,574,435
3133,15,77416,219
3134,13,43878,134
3135,15,67753,353
3136,9,87929,304
3137,20,72750,249
3138,12,66466,417
3139,10,3318,434
3140,22,16673,8
3141,20,29591,223
3142,16,74500,181
3143,10,59451,399
3144,21,69580,187
3145,14,12700,211
3146,9,33968,374
3147,7,53354,405
3148,23,29187,136
3149,13,97031,73
3150,1,54484,171
3151,20,98557,111
3152,23,69175,124
3153,16,48733,100
3154,17,2307,210
3155,14,75163,226
3156,3,6365,450
3157,18,32063,74
3158,4,57251,102
3159,13,19753,306
3160,20,4707,395
3161,11,76458,108
3162,22,8135,349
3163,1,68341,84
3164,9,43281,14
3165,6,57483,49
3166,19,15924,89
3167,19,24417,186
3168,2,71950,103
3169,14,89974,402
3170,10,24227,436
3171,13,16051,54
3172,15,46124,89
3173,10,11009,301
3174,18,56047,351
3175,8,30540,359
3176,2,66922,54
3177,21,62932,105
3178,5,31509,229
3179,22,46021,355
3180,7,78909,37
3181,1,38167,200
3182,16,79146,226
3183,8,43899,274
3184,19,78099,336
3185,6,1173,311
3186,14,21555,292
3187,1,50601,336
3188,22,75110,9
3189,22,67475,361
3190,12,61389,355
3191,14,55867,230
3192,17,15500,148
3193,23,46713,112
3194,14,97370,39
3195,11,38974,353
3196,21,21456,326
3197,15,6159,98
3198,1,16170,385
3199,16,12097,139
3200,18,95535,123
3201,13,9552,189
3202,6,80163,303
3203,9,37972,186
3204,3,72805,90
3205,11,38433,117
3206,5,52434,23
3207,14,58167,276
3208,22,91445,201
3209,10,70526,304
3210,13,8241,172
3211,5,42192,346
3212,14,554,298
3213,6,11231,200
3214,7,39604,269
3215,19,65300,196
3216,19,96072,334
3217,15,62996,76
3218,5,89002,200
3219,4,42109,155
3220,15,35929,209
3221,18,64083,206
3222,21,48066,177
3223,3,4476,195
3224,2,28586,47
3225,20,67119,206
3226,19,552,359
3227,16,98170,430
3228,19,12399,262
3229,7,17073,451
3230,11,9085,34
3231,10,60764,409
3232,20,46762,172
3233,13,19413,91
3234,4,49245,232
3235,17,69357,300
3236,18,56763,349
3237,7,41174,41
3238,6,69853,184
3239,8,39666,220
3240,1,47499,289
3241,1,62148,16
3242,3,57915,135
3243,12,4584,158
3244,9,59234,189
3245,8,19197,10
3246,1,55314,385
3247,12,4269,400
3248,16,7110,295
3249,18,32070,296
3250,16,41662,19
3251,7,57220,250
3252,10,15917,351
3253,21,72821,230
3254,1,74928,382
3255,23,31452,370
3256,16,60246,13
3257,3,75688,109
3258,7,9387,139
3259,7,5687,337
3260,16,37882,210
3261,12,53024,46
3262,18,45768,15
3263,15,74373,202
3264,23,61442,270
3265,3,46237,216
3266,8,94189,174
3267,1,79900,208
3268,2,60745,420
3269,13,69006,421
3270,1,8538,299
3271,12,54898,294
3272,9,91902,345
3273,20,49337,433
3274,3,93369,319
3275,14,72540,194
3276,16,6169,71
3277,9,43482,19
3278,17,44001,6
3279,18,9389,38
3280,19,11806,274
3281,8,95043,411
3282,1,91060,135
3283,2,79088,418
3284,15,74171,433
3285,5,50625,236
3286,1,44848,59
3287,23,72701,394
3288,12,43244,161
3289,4,17794,314
3290,2,9112,288
3291,16,79835,241
3292,1,31788,354
3293,23,64167,300
3294,16,1785,10
3295,13,93235,244
3296,7,16380,2
3297,12,82302,385
3298,13,41902,340
3299,6,12998,425
3300,23,23767,288
3301,23,74173,177
3302,10,42283,432
3303,4,36864,327
3304,17,23533,449
3305,5,85524,178
3306,21,64077,358
3307,13,65339,370
3308,19,78211,364
3309,10,2388,189
3310,8,25283,300
3311,7,16764,446
3312,9,31687,103
3313,12,98757,102
3314,11,92640,63
3315,8,41599,251
3316,12,60723,363
3317,17,65440,49
3318,1,202,222
3319,19,10818,35
3320,3,1389,158
3321,9,21489,233
3322,13,36657,47
3323,21,42952,107
3324,12,59894,134
3325,9,27463,59
3326,12,23110,392
3327,10,27735,45
3328,5,47553,424
3329,13,135,75
3330,8,56161,192
3331,5,22627,139
3332,20,1581,131
3333,11,31003,34
3334,19,84382,202
3335,19,36392,97
3336,22,52760,432
3337,20,54196,261
3338,8,55555,422
3339,10,87406,256
3340,7,85307,330
3341,11,78268,141
3342,5,93249,30
3343,2,40857,425
3344,20,91270,15
3345,18,91108,294
3346,7,48148,138
3347,12,31791,253
3348,12,70286,237
3349,9,58946,211
3350,2,32512,333
3351,14,49700,406
3352,12,82100,163
3353,18,31085,305
3354,4,11609,267
3355,15,2278,56
3356,11,37517,131
3357,12,98090,326
3358,16,75730,193
3359,9,94830,390
3360,17,62415,238
3361,12,36342,314
3362,9,17787,399
3363,6,78077,290
3364,3,44987,449
3365,4,2656,162
3366,11,15184,316
3367,21,684,70
3368,17,14375,352
3369,16,56249,418
3370,10,87598,272
3371,15,6528,103
3372,9,9885,79
3373,14,11556,419
3374,12,24270,158
3375,16,21881,17
3376,4,27000,203
3377,12,94560,75
3378,2,50442,92
3379,17,67546,293
3380,3,78074,374
3381,23,90079,139
3382,21,56208,261
3383,20,87366,213
3384,12,66383,195
3385,18,6461,239
3386,17,39287,428
3387,3,69255,278
3388,8,19394,219
3389,4,82104,147
3390,9,97635,419
3391,10,53429,106
3392,5,77226,68
3393,23,59485,32
3394,17,24992,18
3395,19,48965,17
3396,2,60481,195
3397,23,15173,193
3398,23,94629,428
3399,17,88614,306
3400,8,75924,431
3401,9,47465,69
3402,18,17416,353
3403,20,14038,271
3404,22,70107,392
3405,10,25985,230
3406,5,39815,327
3407,21,70544,197
3408,6,6816,148
3409,11,88488,250
3410,11,74038,305
3411,22,41717,57
3412,11,47649,235
3413,22,8185,352
3414,6,16756,17
3415,17,71095,99
3416,14,78894,53
3417,13,29180,187
3418,17,11695,95
3419,8,38526,211
3420,11,62129,186
3421,9,44689,38
3422,14,80049,303
3423,13,31031,206
3424,7,57373,452
3425,23,34170,166
3426,10,28062,36
3427,10,49160,48
3428,20,85323,401
3429,17,74064,142
3430,15,60159,275
3431,5,11828,10
3432,12,98690,99
3433,8,60588,238
3434,10,90381,315
3435,17,30610,305
3436,5,72663,239
3437,2,42171,442
3438,21,17260,273
3439,2,40398,417
3440,14,65406,365
3441,19,67502,231
3442,20,62440,131
3443,21,29666,422
3444,17,8067,294
3445,10,55919,363
3446,22,5781,324
3447,6,69041,168
3448,17,42729,16
3449,1,52656,371
3450,5,68831,416
3451,12,31302,9
3452,6,3478,98
3453,15,56103,218
3454,7,26486,120
3455,22,31236,393
3456,19,66175,219
3457,6,85145,148
3458,13,55424,271
3459,22,35938,226
3460,1,96683,195
3461,18,89415,280
3462,2,83981,248
3463,13,31511,7
3464,20,28329,427
3465,7,62211,296
3466,11,41786,410
3467,3,85821,450
3468,13,16564,38
3469,13,84906,164
3470,12,97192,313
3471,13,36723,64
3472,16,11921,366
3473,16,70056,131
3474,18,71880,299
3475,15,93386,408
3476,12,81008,359
3477,16,50384,334
3478,20,22965,365
3479,21,1455,90
3480,2,28389,295
3481,4,57780,320
3482,17,6431,32
3483,20,32668,30
3484,12,5233,178
3485,3,28858,267
3486,22,8350,364
3487,21,42588,334
3488,2,34102,118
3489,11,59145,374
3490,22,63195,87
3491,23,86278,92
3492,13,85506,171
3493,22,80082,48
3494,2,42475,222
3495,19,74751,86
3496,18,82281,435
3497,8,30929,125
3498,1,1337,447
3499,10,44615,450
3500,23,14133,406
3501,20,18720,327
3502,16,52478,130
3503,4,56583,305
3504,12,54224,59
3505,16,32108,353
3506,20,19381,95
3507,14,32182,420
3508,20,82983,371
3509,15,31859,165
3510,11,48988,35
3511,3,15792,338
3512,9,62180,235
3513,15,53970,182
3514,21,7549,383
3515,20,38903,328
3516,1,82985,248
3517,5,51313,218
3518,1,26278,281
3519,18,98231,161
3520,8,53862,384
3521,13,97958,76
3522,2,51719,332
3523,3,56178,117
3524,14,21712,77
3525,13,10914,222
3526,1,49977,345
3527,17,30599,318
3528,14,27582,362
3529,23,95889,213
3530,21,11105,426
3531,4,50079,235
3532,16,49047,339
3533,10,77109,367
3534,22,86081,137
3535,5,9670,421
3536,11,5303,190
3537,13,48607,180
3538,8,77203,424
3539,19,71884,278
3540,6,9477,172
3541,8,74927,397
3542,1,58365,415
3543,11,2243,406
3544,1,10158,340
3545,20,47403,202
3546,15,24099,309
3547,21,31537,441
3548,2,72533,117
3549,5,3572,346
3550,18,90525,290
3551,13,30968,217
3552,8,4652,296
3553,7,1866,286
3554,2,89513,66
3555,10,14935,330
3556,19,65760,447
3557,14,95059,14
3558,14,34872,228
3559,23,43311,289
3560,16,80891,8
3561,4,87542,230
3562,23,4601,58
3563,21,85853,158
3564,17,20755,192
3565,7,97668,252
3566,11,65505,451
3567,22,83831,321
3568,17,66648,46
3569,16,96638,414
3570,9,33601,139
3571,12,34378,69
3572,20,72870,247
3573,6,53153,3
3574,12,88754,441
3575,23,77694,440
3576,12,39593,113
3577,15,49476,378
3578,3,46021,230
3579,18,73068,327
3580,21,85575,366
3581,3,18440,356
3582,16,56825,202
3583,9,24010,16
3584,5,5364,376
3585,9,78896,209
3586,20,45428,391
3587,9,47181,54
3588,8,86356,301
3589,12,71147,259
3590,10,42669,427
3591,21,9003,176
3592,23,13736,404
3593,9,33893,135
3594,3,89753,271
3595,3,20694,395
3596,9,70327,339
3597,4,71271,257
3598,17,80248,215
3599,17,11249,88
3600,10,80658,204
3601,16,39027,440
3602,4,63649,396
3603,9,74654,155
3604,20,68731,208
3605,7,56148,222
3606,16,56858,423
3607,2,50258,294
3608,18,11871,298
3609,2,11819,79
3610,22,74102,218
3611,4,16285,69
3612,12,49039,236
3613,20,60564,353
3614,2,56496,376
3615,14,62451,104
3616,11,30718,28
3617,15,79351,43
3618,16,80490,235
3619,9,40618,435
3620,10,52241,314
3621,2,18324,398
3622,14,96235,20
3623,6,94261,240
3624,7,53969,440
3625,11,24598,415
3626,12,20642,117
3627,12,38978,112
3628,3,62160,185
3629,10,68061,47
3630,15,7368,101
3631,8,67081,308
3632,21,67987,164
3633,9,34772,143
3634,9,91169,124
3635,6,46548,378
3636,23,53551,413
3637,7,80930,47
3638,13,54038,260
3639,22,47975,154
3640,16,22039,239
3641,18,93929,98
3642,15,35311,209
3643,7,74537,223
3644,13,95804,41
3645,6,26385,358
3646,10,58724,392
3647,4,51931,52
3648,8,76156,212
3649,13,27302,167
3650,15,88736,367
3651,18,89736,297
3652,12,89541,23
3653,8,39631,232
3654,8,57768,227
3655,8,62335,259
3656,2,41552,420
3657,22,68147,157
3658,3,20685,167
3659,9,44133,246
3660,18,35506,105
3661,5,17881,311
3662,23,86858,110
3663,9,42570,252
3664,11,4452,430
3665,14,7021,363
3666,7,47057,358
3667,3,14268,94
3668,12,68154,230
3669,20,9948,450
3670,14,8901,143
3671,5,48547,434
3672,2,25313,235
3673,18,32515,81
3674,16,18580,197
3675,15,57072,216
3676,10,81773,190
3677,8,21698,250
3678,16,97216,199
3679,1,27584,83
3680,2,64634,23
3681,9,67470,66
3682,5,61581,352
3683,13,34858,18
3684,19,78085,132
3685,21,16392,257
3686,20,76300,286
3687,14,28357,384
3688,2,75763,368
3689,1,28834,318
3690,4,4996,410
3691,1,84163,257
3692,5,60245,332
3693,4,9906,14
3694,4,12469,49
3695,12,4158,380
3696,19,7071,440
3697,7,91501,409
3698,19,70086,245
3699,23,88784,131
3700,23,78088,452
3701,8,44456,299
3702,16,82537,275
3703,11,66208,215
3704,22,18402,24
3705,11,40189,386
3706,16,64423,62
3707,17,57026,394
3708,15,21051,36
3709,16,697,11
3710,21,79322,70
3711,18,19855,171
3712,6,69691,410
3713,3,91860,85
3714,8,78258,224
3715,10,66795,40
3716,23,55060,412
3717,10,52000,93
3718,13,63244,120
3719,13,86820,173
3720,17,29480,77
3721,16,18700,426
3722,1,37264,179
3723,11,39320,364
3724,16,4953,40
3725,13,23497,339
3726,23,87061,103
3727,22,15408,221
3728,15,20046,33
3729,5,14422,269
3730,20,50001,228
3731,4,89031,233
3732,12,50372,5
3733,17,8432,68
3734,1,48256,83
3735,18,20179,177
3736,17,83693,244
3737,17,94132,138
3738,15,16457,446
3739,8,37897,198
3740,6,50728,196
3741,4,19274,345
3742,22,7307,348
3743,10,75066,358
3744,3,48272,249
3745,10,83901,240
3746,19,14473,299
3747,3,67145,248
3748,19,30407,243
3749,17,44433,10
3750,12,47858,421
3751,10,53830,348
3752,17,28257,290
3753,7,82026,73
3754,6,59305,55
3755,7,59389,26
3756,7,7193,120
3757,5,43217,363
3758,18,61256,175
3759,9,93665,138
3760,11,51887,284
3761,17,49016,293
3762,3,36981,362
3763,11,6629,220
3764,19,49456,235
3765,18,89050,289
3766,6,68242,166
3767,13,61259,343
3768,2,43605,2
3769,14,58080,47
3770,16,81862,249
3771,7,59687,274
3772,19,35544,100
3773,5,25348,374
3774,8,36092,430
3775,14,10207,185
3776,18,11394,79
3777,15,60957,273
3778,8,89808,116
3779,7,19811,253
3780,18,9024,41
3781,21,19917,307
3782,3,83760,431
3783,21,74372,23
3784,16,65324,301
3785,11,94930,333
3786,11,60775,395
3787,6,67105,385
3788,11,47887,14
3789,17,87626,58
3790,11,12986,57
3791,13,40477,333
3792,22,32876,415
3793,6,21552,308
3794,21,84769,367
3795,12,1713,356
3796,2,81053,435
3797,12,678,129
3798,14,25611,123
3799,9,57982,412
3800,4,15659,74
3801,7,51973,409
3802,1,23540,246
3803,6,71087,197
3804,2,61331,214
3805,6,86930,147
3806,14,18287,249
3807,12,2909,368
3808,23,45934,95
3809,16,49098,322
3810,13,47995,400
3811,15,44995,300
3812,20,52168,247
3813,12,41446,375
3814,15,84641,98
3815,14,31970,429
3816,15,64015,315
3817,5,61368,339
3818,19,40065,372
3819,9,53285,355
3820,7,28275,346
3821,1,1138,234
3822,2,13373,330
3823,8,54738,396
3824,3,45094,443
3825,4,41385,368
3826,8,26812,312
3827,13,13992,244
3828,8,39339,8
3829,19,34380,74
3830,12,27913,202
3831,6,10717,402
3832,1,35346,151
3833,23,31827,157
3834,4,4153,179
3835,12,55811,85
3836,20,95137,61
3837,20,12674,235
3838,20,13041,262
3839,10,77153,154
3840,20,76643,84
3841,22,57867,28
3842,7,21171,290
3843,18,97548,144
3844,4,39632,110
3845,19,66750,210
3846,16,87068,87
3847,11,90190,41
3848,15,35671,211
3849,8,52800,391
3850,21,36457,42
3851,20,19685,97
3852,16,59372,210
3853,5,71086,221
3854,2,29707,66
3855,4,14522,293
3856,5,38601,79
3857,16,67561,302
3858,4,25993,206
3859,21,19947,298
3860,22,60119,288
3861,2,4296,6
3862,5,62330,360
3863,4,11555,22
3864,5,21185,120
3865,7,37279,450
3866,15,9650,149
3867,21,20342,91
3868,8,37293,196
3869,4,28831,14
3870,17,35593,368
3871,18,51342,80
3872,9,48327,78
3873,9,61671,218
3874,13,75401,271
3875,9,69168,319
3876,18,78726,396
3877,8,14584,186
3878,4,15107,287
3879,7,77103,234
3880,12,53076,281
3881,20,35381,271
3882,22,77081,33
3883,1,85299,70
3884,22,96682,33
3885,15,8228,106
3886,13,50104,193
3887,20,63020,383
3888,21,2120,92
3889,23,88390,339
3890,7,17210,6
3891,4,27576,211
3892,17,85440,29
3893,22,91854,416
3894,12,17035,318
3895,18,72348,79
3896,18,94297,120
3897,3,9617,269
3898,14,76363,25
3899,21,2353,113
3900,5,57101,61
3901,19,66726,449
3902,3,52897,298
3903,12,6840,198
3904,14,17207,23
3905,4,83875,414
3906,12,70118,19
3907,8,96461,444
3908,16,94444,402
3909,17,59299,199
3910,10,34556,349
3911,21,24017,346
3912,13,52455,16
3913,20,47649,425
3914,10,65630,18
3915,2,24739,18
3916,4,25974,425
3917,5,75791,291
3918,6,13633,441
3919,13,12957,14
3920,17,85935,258
3921,18,45389,219
3922,23,18223,451
3923,9,47663,309
3924,20,11621,9
3925,14,8017,157
3926,1,64661,52
3927,10,55233,114
3928,21,44637,352
3929,18,3053,193
3930,15,73631,199
3931,15,69110,127
3932,17,36980,161
3933,7,12755,175
3934,2,20003,173
3935,16,85109,285
3936,18,81243,426
3937,10,70241,288
3938,10,68092,47
3939,18,12807,71
3940,4,36870,87
3941,6,52403,201
3942,4,67336,433
3943,5,41581,345
3944,14,53835,443
3945,9,91953,112
3946,15,73881,196
3947,21,37792,57
3948,13,26224,399
3949,10,91056,301
3950,15,46375,107
3951,13,18507,282
3952,20,94743,281
3953,2,63406,11
3954,4,15178,307
3955,10,11713,294
3956,19,48504,450
3957,18,5235,441
3958,15,93979,190
3959,1,9191,319
3960,3,19215,363
3961,2,14886,357
3962,10,51824,93
3963,21,91391,209
3964,3,84428,1
3965,18,64206,223
3966,5,85796,185
3967,6,39700,294
3968,18,27647,252
3969,17,79280,185
3970,8,42255,44
3971,17,54492,137
3972,18,7699,245
3973,11,827,370
3974,9,74847,379
3975,12,33532,57
3976,15,76813,238
3977,18,75402,107
3978,18,92588,319
3979,11,18428,349
3980,22,32896,414
3981,3,26869,448
3982,21,29009,168
3983,11,52341,51
3984,4,55438,87
3985,2,55125,370
3986,19,73126,299
3987,16,72333,150
3988,4,96337,320
3989,15,8290,332
3990,20,36606,288
3991,23,76009,437
3992,19,75022,99
3993,10,58902,180
3994,16,92352,161
3995,3,21985,183
3996,20,579,109
3997,7,74704,225
3998,3,55912,344
3999,20,88389,220
4000,5,6157,380
4001,9,34181,354
4002,3,10146,257
4003,19,45703,214
4004,3,48801,258
4005,21,90642,422
4006,19,10808,37
4007,9,93917,363
4008,16,87319,85
4009,16,80405,251
4010,19,33660,56
4011,1,71862,344
4012,1,11407,122
4013,5,75552,293
4014,2,75054,358
4015,23,91105,367
4016,4,84636,190
4017,22,98243,42
4018,18,35954,123
4019,1,29304,84
4020,23,89839,376
4021,12,13463,35
4022,2,42123,427
4023,3,19357,372
4024,21,42675,350
4025,8,65005,59
4026,22,78230,38
4027,9,47557,65
4028,19,7234,209
4029,7,52863,197
4030,15,32954,401
4031,9,2109,14
4032,16,19490,215
4033,22,4200,99
4034,6,12271,422
4035,13,97475,60
4036,1,16724,191
4037,3,82065,406
4038,9,3540,246
4039,6,63555,117
4040,6,44317,333
4041,10,77969,389
4042,23,83774,66
4043,12,15932,69
4044,20,73390,277
4045,19,63504,397
4046,23,64603,315
4047,15,98230,258
4048,8,82607,275
4049,16,1247,247
4050,22,36108,445
4051,22,1095,67
4052,12,38750,103
4053,2,26609,260
4054,21,97309,297
4055,17,91453,345
4056,8,90817,380
4057,1,89548,337
4058,22,3029,317
4059,18,82555,199
4060,23,12413,385
4061,10,62010,425
4062,14,86683,154
4063,10,34456,340
4064,1,47452,303
4065,11,31551,43
4066,9,52372,129
4067,3,7207,24
4068,22,63281,324
4069,12,76339,298
4070,23,74382,177
4071,1,2571,236
4072,13,94704,249
4073,13,71159,6
4074,18,83746,204
4075,13,11870,440
4076,13,28449,421
4077,14,26192,358
4078,7,44727,96
4079,2,77930,406
4080,9,403,196
4081,8,78759,232
4082,2,63710,242
4083,4,5988,415
4084,8,16756,204
4085,17,31859,334
4086,20,62119,364
4087,15,91640,407
4088,2,5650,255
4089,13,19578,77
4090,6,6658,133
4091,23,25935,306
4092,5,79037,90
4093,14,19744,47
4094,6,51142,185
4095,20,81067,361
4096,20,90045,235
4097,14,49318,179
4098,12,67240,219
4099,9,41839,234
4100,11,11132,268
4101,21,57396,292
4102,16,34949,387
4103,19,6268,430
4104,16,25625,71
4105,22,33537,210
4106,9,5150,271
4107,23,66351,97
4108,7,41623,57
4109,8,85439,310
4110,5,63005,376
4111,17,64625,22
4112,17,44822,242
4113,20,23858,364
4114,9,82153,4
4115,16,32414,153
4116,9,97059,183
4117,10,80696,192
4118,3,17701,137
4119,8,15593,421
4120,15,68192,131
4121,18,59491,174
4122,1,1558,222
4123,9,43704,248
4124,7,69681,166
4125,1,48447,323
4126,20,22294,146
4127,23,74961,202
4128,7,20018,274
4129,22,2679,296
4130,17,20584,205
4131,22,77890,243
4132,3,57712,139
4133,22,2889,314
4134,14,66798,138
4135,12,41767,357
4136,15,43811,298
4137,6,57442,265
4138,12,79122,345
4139,10,81978,446
4140,9,26709,64
4141,20,94527,267
4142,8,50018,351
4143,17,18970,398
4144,9,55333,154
4145,13,40793,111
4146,6,79873,65
4147,8,55179,179
4148,5,36351,44
4149,14,18729,33
4150,11,82768,178
4151,10,9350,44
4152,11,31618,43
4153,4,51647,251
4154,17,72406,104
4155,17,50401,95
4156,20,55838,71
4157,8,90005,139
4158,13,35347,264
4159,16,75937,200
4160,3,11243,65
4161,9,28949,69
4162,17,46333,276
4163,8,38944,214
4164,14,64856,105
4165,6,83874,133
4166,15,6914,335
4167,19,41933,380
4168,7,55820,226
4169,20,40387,99
4170,1,87362,307
4171,3,39617,370
4172,22,1574,299
4173,17,34482,143
4174,22,87643,357
4175,18,72424,316
4176,10,9474,276
4177,7,81348,277
4178,23,87131,95
4179,18,28889,55
4180,18,67333,258
4181,12,65874,420
4182,18,38611,159
4183,16,1290,241
4184,11,18671,118
4185,7,11235,162
4186,12,46273,201
4187,22,6065,341
4188,5,29242,211
4189,21,16398,44
4190,16,84688,286
4191,8,52565,159
4192,17,22096,1
4193,20,3186,145
4194,7,70736,382
4195,23,96520,448
4196,4,48195,444
4197,23,11075,137
4198,3,52874,293
4199,4,70218,21
4200,21,33879,228
4201,11,37940,138
4202,2,98119,405
4203,8,94723,397
4204,14,30126,179
4205,8,43151,261
4206,12,7776,197
4207,18,95895,352
4208,5,62764,346
4209,23,98741,240
4210,7,40928,272
4211,13,73250,246
4212,8,2875,45
4213,19,6458,210
4214,21,8605,395
4215,14,44128,98
4216,15,89098,362
4217,1,45044,35
4218,20,20274,97
4219,8,53621,395
4220,17,37602,385
4221,16,850,447
4222,15,12692,169
4223,10,39422,183
4224,5,54459,266
4225,17,34797,148
4226,10,17522,369
4227,2,97148,155
4228,10,62506,213
4229,23,89882,361
4230,14,24230,325
4231,11,97159,139
4232,4,28474,436
4233,20,16913,74
4234,20,93770,279
4235,8,29393,121
4236,11,66515,15
4237,10,42647,214
4238,3,69923,63
4239,4,74279,309
4240,18,3459,418
4241,17,49137,301
4242,17,42061,447
4243,5,29260,424
4244,14,74230,224
4245,4,11438,41
4246,1,49691,115
4247,21,15639,244
4248,22,93341,203
4249,17,26608,285
4250,8,7423,87
4251,3,3151,409
4252,3,89560,41
4253,19,98012,351
4254,10,32617,88
4255,5,33030,233
4256,19,25249,421
4257,16,58698,223
4258,4,40265,132
4259,21,94088,32
4260,22,25630,345
4261,10,9388,43
4262,9,33390,139
4263,6,71641,438
4264,9,74511,368
4265,20,42529,133
4266,9,44776,263
4267,11,84721,424
4268,23,11448,383
4269,14,77971,274
4270,4,76373,83
4271,6,46451,148
4272,22,73880,425
4273,17,44754,240
4274,13,50162,430
4275,1,87225,84
4276,23,57549,1
4277,10,82191,198
4278,19,63951,411
4279,2,43021,226
4280,17,83866,34
4281,12,1883,125
4282,4,3808,404
4283,17,35899,381
4284,16,82460,275
4285,12,21080,368
4286,8,7599,99
4287,9,29222,85
4288,10,83056,439
4289,15,60741,47
4290,12,4145,152
4291,18,7818,244
4292,6,2383,83
4293,5,74595,31
4294,5,48650,417
4295,8,92831,375
4296,9,15747,162
4297,12,69179,10
4298,19,53508,56
4299,17,31702,91
4300,18,65421,230
4301,13,63730,144
4302,22,4192,314
4303,9,15370,381
4304,13,48994,202
4305,3,59731,391
4306,4,28030,437
4307,9,44807,253
4308,6,47850,374
4309,10,44151,5
4310,6,74240,233
4311,9,41818,224
4312,20,93506,264
4313,3,96003,359
4314,5,10223,451
4315,10,23747,220
4316,7,5580,91
4317,15,96251,211
4318,14,87940,163
4319,21,53432,1
4320,13,34930,35
4321,1,15555,178
4322,2,1665,437
4323,8,49466,337
4324,2,73826,123
4325,10,68556,292
4326,23,44069,65
4327,18,98045,395
4328,13,94863,276
4329,5,56091,55
4330,16,71478,374
4331,12,87129,444
4332,14,28683,142
4333,2,32250,320
4334,7,76360,448
4335,4,20137,343
4336,14,96451,264
4337,18,87197,24
4338,5,85664,180
4339,13,22729,337
4340,8,91809,384
4341,22,61551,298
4342,3,80131,164
4343,1,38905,434
4344,9,85260,266
4345,4,61087,380
4346,22,13072,433
4347,4,5139,177
4348,1,64372,33
4349,19,24904,198
4350,2,87251,285
4351,17,18256,404
4352,21,79999,300
4353,22,77,56
4354,5,95531,57
4355,18,49866,53
4356,12,62065,159
4357,14,53485,430
4358,7,40303,258
4359,4,79198,363
4360,3,15663,326
4361,10,28744,43
4362,20,48703,430
4363,2,90519,319
4364,18,71433,83
4365,18,85871,242
4366,18,13135,82
4367,19,61256,396
4368,19,19644,363
4369,1,88846,109
4370,20,26055,408
4371,13,17143,68
4372,11,10587,31
4373,1,65212,278
4374,14,60383,69
4375,14,72139,189
4376,21,34184,14
4377,1,61520,4
4378,23,62966,71
4379,22,12740,195
4380,11,55485,311
4381,19,38930,341
4382,17,33673,362
4383,17,69959,79
4384,4,67599,223
4385,22,53222,423
4386,14,7131,145
4387,16,28607,86
4388,21,35478,264
4389,13,26494,396
4390,16,56831,184
4391,23,42967,287
4392,11,46894,218
4393,2,6467,270
4394,11,7067,11
4395,21,63065,342
4396,2,12848,321
4397,2,88371,297
4398,7,66232,352
4399,15,98149,25
4400,9,47952,298
4401,4,50575,37
4402,9,84255,266
4403,1,74286,376
4404,23,97609,242
4405,13,70109,217
4406,6,7670,373
4407,21,14787,22
4408,8,38453,439
4409,14,23393,320
4410,21,15683,39
4411,11,546,156
4412,15,89278,359
4413,9,27564,64
4414,16,23714,52
4415,7,75492,437
4416,17,93831,133
4417,3,77504,351
4418,21,22920,97
4419,19,18212,113
4420,5,78740,97
4421,2,83288,448
4422,21,25778,133
4423,7,91909,420
4424,8,32015,377
4425,20,81847,122
4426,2,69008,303
4427,10,4120,214
4428,14,58145,267
4429,16,96078,180
4430,13,59291,321
4431,20,44572,170
4432,18,94047,104
4433,8,63577,46
4434,13,63548,349
4435,8,4910,274
4436,11,53435,76
4437,16,58146,438
4438,18,71110,289
4439,15,96250,6
4440,17,45552,50
4441,16,91103,123
4442,9,88913,99
4443,7,12086,397
4444,16,10812,358
4445,6,56286,29
4446,8,52449,380
4447,3,19331,154
4448,9,81513,218
4449,4,30335,27
4450,4,67994,209
4451,22,34104,422
4452,4,65452,201
4453,11,48021,239
4454,10,19409,380
4455,7,63423,303
4456,6,24797,357
4457,3,91106,299
4458,17,42272,452
4459,3,15762,120
4460,12,1101,367
4461,19,3550,159
4462,7,55402,207
4463,15,41135,260
4464,2,62862,451
4465,1,69870,321
4466,16,5258,52
4467,8,25702,313
4468,19,62775,167
4469,8,18804,230
4470,20,22057,362
4471,2,35685,147
4472,9,6394,63
4473,7,25429,91
4474,3,71419,63
4475,12,86397,427
4476,17,93134,350
4477,15,13693,189
4478,15,81097,63
4479,2,74488,348
4480,13,29399,195
4481,22,49678,149
4482,1,21367,449
4483,11,27811,241
4484,12,28084,423
4485,14,25187,351
4486,16,77880,421
4487,8,46027,317
4488,21,44169,119
4489,7,126,47
4490,3,78873,370
4491,9,61089,230
4492,22,15875,439
4493,16,55348,170
4494,4,95149,92
4495,21,42002,343
4496,10,35702,369
4497,17,47779,292
4498,6,47983,398
4499,15,39702,37
4500,13,51029,430
4501,1,26747,67
4502,7,55315,440
4503,2,62710,441
4504,7,8278,117
4505,3,32310,63
4506,14,27711,360
4507,20,40023,110
4508,8,75361,177
4509,22,31771,406
4510,14,69048,405
4511,14,11104,169
4512,12,10009,237
4513,15,66544,104
4514,13,85123,378
4515,13,50183,218
4516,19,80943,163
4517,20,27591,419
4518,3,13051,289
4519,12,37676,101
4520,8,90750,352
4521,9,57990,187
4522,10,80293,195
4523,13,62650,120
4524,5,38691,313
4525,12,59728,133
4526,3,19810,160
4527,16,49805,345
4528,4,29040,452
4529,6,29417,173
